trackName;composer;milliseconds;bytes;unitPrice;albumTitle;artistName;genreName;mediaTypeName
Theme From Let's Go Native;Brian Eno | Bono | Adam Clayton | The Edge & Larry Mullen Jnr.;186723;6179777;6.99;Original Soundtracks 1;Passengers;Soundtrack;MPEG audio file
Wrathchild;Steve Harris;170396;5499390;5.99;The Beast Live;Paul D'Ianno;Rock;MPEG audio file
Killers;Paul Di'Anno/Steve Harris;309995;10009697;3.99;The Beast Live;Paul D'Ianno;Rock;MPEG audio file
Prowler;Steve Harris;240274;7782963;7.99;The Beast Live;Paul D'Ianno;Rock;MPEG audio file
Murders In The Rue Morgue;Steve Harris;258638;8360999;1.99;The Beast Live;Paul D'Ianno;Rock;MPEG audio file
Women In Uniform;Greg Macainsh;189936;6139651;7.99;The Beast Live;Paul D'Ianno;Rock;MPEG audio file
Remember Tomorrow;Paul Di'Anno/Steve Harris;326426;10577976;3.99;The Beast Live;Paul D'Ianno;Rock;MPEG audio file
Sanctuary;David Murray/Paul Di'Anno/Steve Harris;198844;6423543;1.99;The Beast Live;Paul D'Ianno;Rock;MPEG audio file
Running Free;Paul Di'Anno/Steve Harris;199706;6483496;8.99;The Beast Live;Paul D'Ianno;Rock;MPEG audio file
Phantom Of The Opera;Steve Harris;418168;13585530;2.99;The Beast Live;Paul D'Ianno;Rock;MPEG audio file
Iron Maiden;Steve Harris;235232;7600077;4.99;The Beast Live;Paul D'Ianno;Rock;MPEG audio file
Corduroy;Pearl Jam & Eddie Vedder;305293;9991106;4.99;Live On Two Legs [Live];Pearl Jam;Rock;MPEG audio file
Given To Fly;Eddie Vedder & Mike McCready;233613;7678347;6.99;Live On Two Legs [Live];Pearl Jam;Rock;MPEG audio file
Hail, Hail;Stone Gossard & Eddie Vedder & Jeff Ament & Mike McCready;223764;7364206;3.99;Live On Two Legs [Live];Pearl Jam;Rock;MPEG audio file
Daughter;Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder;407484;13420697;6.99;Live On Two Legs [Live];Pearl Jam;Rock;MPEG audio file
Elderly Woman Behind The Counter In A Small Town;Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder;229328;7509304;9.99;Live On Two Legs [Live];Pearl Jam;Rock;MPEG audio file
Untitled;Pearl Jam;122801;3957141;8.99;Live On Two Legs [Live];Pearl Jam;Rock;MPEG audio file
MFC;Eddie Vedder;148192;4817665;3.99;Live On Two Legs [Live];Pearl Jam;Rock;MPEG audio file
Go;Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder;161541;5290810;2.99;Live On Two Legs [Live];Pearl Jam;Rock;MPEG audio file
Red Mosquito;Jeff Ament & Stone Gossard & Jack Irons & Mike McCready & Eddie Vedder;242991;7944923;5.99;Live On Two Legs [Live];Pearl Jam;Rock;MPEG audio file
Even Flow;Stone Gossard & Eddie Vedder;317100;10394239;6.99;Live On Two Legs [Live];Pearl Jam;Rock;MPEG audio file
Off He Goes;Eddie Vedder;343222;11245109;4.99;Live On Two Legs [Live];Pearl Jam;Rock;MPEG audio file
Nothingman;Jeff Ament & Eddie Vedder;278595;9107017;6.99;Live On Two Legs [Live];Pearl Jam;Rock;MPEG audio file
Do The Evolution;Eddie Vedder & Stone Gossard;225462;7377286;0.99;Live On Two Legs [Live];Pearl Jam;Rock;MPEG audio file
Better Man;Eddie Vedder;246204;8019563;0.99;Live On Two Legs [Live];Pearl Jam;Rock;MPEG audio file
Black;Stone Gossard & Eddie Vedder;415712;13580009;9.99;Live On Two Legs [Live];Pearl Jam;Rock;MPEG audio file
F*Ckin' Up;Neil Young;377652;12360893;6.99;Live On Two Legs [Live];Pearl Jam;Rock;MPEG audio file
Life Wasted;Stone Gossard;234344;7610169;7.99;Pearl Jam;Pearl Jam;Alternative & Punk;MPEG audio file
World Wide Suicide;Eddie Vedder;209188;6885908;7.99;Pearl Jam;Pearl Jam;Alternative & Punk;MPEG audio file
Comatose;Mike McCready & Stone Gossard;139990;4574516;1.99;Pearl Jam;Pearl Jam;Alternative & Punk;MPEG audio file
Severed Hand;Eddie Vedder;270341;8817438;2.99;Pearl Jam;Pearl Jam;Alternative & Punk;MPEG audio file
Marker In The Sand;Mike McCready;263235;8656578;3.99;Pearl Jam;Pearl Jam;Alternative & Punk;MPEG audio file
Parachutes;Stone Gossard;216555;7074973;8.99;Pearl Jam;Pearl Jam;Alternative & Punk;MPEG audio file
Unemployable;Matt Cameron & Mike McCready;184398;6066542;3.99;Pearl Jam;Pearl Jam;Alternative & Punk;MPEG audio file
Big Wave;Jeff Ament;178573;5858788;4.99;Pearl Jam;Pearl Jam;Alternative & Punk;MPEG audio file
Gone;Eddie Vedder;249547;8158204;7.99;Pearl Jam;Pearl Jam;Alternative & Punk;MPEG audio file
Wasted Reprise;Stone Gossard;53733;1731020;8.99;Pearl Jam;Pearl Jam;Alternative & Punk;MPEG audio file
Army Reserve;Jeff Ament;225567;7393771;5.99;Pearl Jam;Pearl Jam;Alternative & Punk;MPEG audio file
Come Back;Eddie Vedder & Mike McCready;329743;10768701;1.99;Pearl Jam;Pearl Jam;Alternative & Punk;MPEG audio file
Inside Job;Eddie Vedder & Mike McCready;428643;14006924;7.99;Pearl Jam;Pearl Jam;Alternative & Punk;MPEG audio file
Can't Keep;Eddie Vedder;219428;7215713;4.99;Riot Act;Pearl Jam;Rock;MPEG audio file
Save You;Eddie Vedder/Jeff Ament/Matt Cameron/Mike McCready/Stone Gossard;230112;7609110;0.99;Riot Act;Pearl Jam;Rock;MPEG audio file
Love Boat Captain;Eddie Vedder;276453;9016789;2.99;Riot Act;Pearl Jam;Rock;MPEG audio file
Cropduster;Matt Cameron;231888;7588928;7.99;Riot Act;Pearl Jam;Rock;MPEG audio file
Ghost;Jeff Ament;195108;6383772;7.99;Riot Act;Pearl Jam;Rock;MPEG audio file
I Am Mine;Eddie Vedder;215719;7086901;4.99;Riot Act;Pearl Jam;Rock;MPEG audio file
Thumbing My Way;Eddie Vedder;250226;8201437;2.99;Riot Act;Pearl Jam;Rock;MPEG audio file
You Are;Matt Cameron;270863;8938409;2.99;Riot Act;Pearl Jam;Rock;MPEG audio file
Get Right;Matt Cameron;158589;5223345;4.99;Riot Act;Pearl Jam;Rock;MPEG audio file
Green Disease;Eddie Vedder;161253;5375818;7.99;Riot Act;Pearl Jam;Rock;MPEG audio file
Help Help;Jeff Ament;215092;7033002;7.99;Riot Act;Pearl Jam;Rock;MPEG audio file
Bushleager;Stone Gossard;237479;7849757;1.99;Riot Act;Pearl Jam;Rock;MPEG audio file
1/2 Full;Jeff Ament;251010;8197219;4.99;Riot Act;Pearl Jam;Rock;MPEG audio file
Arc;Pearl Jam;65593;2099421;0.99;Riot Act;Pearl Jam;Rock;MPEG audio file
All or None;Stone Gossard;277655;9104728;7.99;Riot Act;Pearl Jam;Rock;MPEG audio file
Once;Stone Gossard;231758;7561555;0.99;Ten;Pearl Jam;Rock;MPEG audio file
Evenflow;Stone Gossard;293720;9622017;2.99;Ten;Pearl Jam;Rock;MPEG audio file
Alive;Stone Gossard;341080;11176623;4.99;Ten;Pearl Jam;Rock;MPEG audio file
Why Go;Jeff Ament;200254;6539287;8.99;Ten;Pearl Jam;Rock;MPEG audio file
Black;Dave Krusen/Stone Gossard;343823;11213314;8.99;Ten;Pearl Jam;Rock;MPEG audio file
Jeremy;Jeff Ament;318981;10447222;8.99;Ten;Pearl Jam;Rock;MPEG audio file
Oceans;Jeff Ament/Stone Gossard;162194;5282368;8.99;Ten;Pearl Jam;Rock;MPEG audio file
Porch;Eddie Vedder;210520;6877475;0.99;Ten;Pearl Jam;Rock;MPEG audio file
Garden;Jeff Ament/Stone Gossard;299154;9740738;5.99;Ten;Pearl Jam;Rock;MPEG audio file
Deep;Jeff Ament/Stone Gossard;258324;8432497;7.99;Ten;Pearl Jam;Rock;MPEG audio file
Release;Jeff Ament/Mike McCready/Stone Gossard;546063;17802673;8.99;Ten;Pearl Jam;Rock;MPEG audio file
Go;Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard;193123;6351920;9.99;Vs.;Pearl Jam;Rock;MPEG audio file
Animal;Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard;169325;5503459;2.99;Vs.;Pearl Jam;Rock;MPEG audio file
Daughter;Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard;235598;7824586;5.99;Vs.;Pearl Jam;Rock;MPEG audio file
Glorified G;Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard;206968;6772116;4.99;Vs.;Pearl Jam;Rock;MPEG audio file
Dissident;Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard;215510;7034500;0.99;Vs.;Pearl Jam;Rock;MPEG audio file
W.M.A.;Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard;359262;12037261;2.99;Vs.;Pearl Jam;Rock;MPEG audio file
Blood;Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard;170631;5551478;8.99;Vs.;Pearl Jam;Rock;MPEG audio file
Rearviewmirror;Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard;284186;9321053;0.99;Vs.;Pearl Jam;Rock;MPEG audio file
Rats;Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard;255425;8341934;6.99;Vs.;Pearl Jam;Rock;MPEG audio file
Elderly Woman Behind The Counter In A Small Town;Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard;196336;6499398;7.99;Vs.;Pearl Jam;Rock;MPEG audio file
Leash;Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard;189257;6191560;4.99;Vs.;Pearl Jam;Rock;MPEG audio file
Indifference;Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard;302053;9756133;9.99;Vs.;Pearl Jam;Rock;MPEG audio file
Speak To Me/Breathe;Mason/Waters | Gilmour | Wright;234213;7631305;4.99;Dark Side Of The Moon;Pink Floyd;Rock;MPEG audio file
On The Run;Gilmour | Waters;214595;7206300;8.99;Dark Side Of The Moon;Pink Floyd;Rock;MPEG audio file
Time;Mason | Waters | Wright | Gilmour;425195;13955426;6.99;Dark Side Of The Moon;Pink Floyd;Rock;MPEG audio file
The Great Gig In The Sky;Wright | Waters;284055;9147563;5.99;Dark Side Of The Moon;Pink Floyd;Rock;MPEG audio file
Money;Waters;391888;12930070;7.99;Dark Side Of The Moon;Pink Floyd;Rock;MPEG audio file
Us And Them;Waters | Wright;461035;15000299;4.99;Dark Side Of The Moon;Pink Floyd;Rock;MPEG audio file
Any Colour You Like;Gilmour | Mason | Wright | Waters;205740;6707989;8.99;Dark Side Of The Moon;Pink Floyd;Rock;MPEG audio file
Brain Damage;Waters;230556;7497655;2.99;Dark Side Of The Moon;Pink Floyd;Rock;MPEG audio file
Eclipse;Waters;125361;4065299;5.99;Dark Side Of The Moon;Pink Floyd;Rock;MPEG audio file
ZeroVinteUm;;315637;10426550;8.99;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;Hip Hop/Rap;MPEG audio file
Queimando Tudo;;172591;5723677;2.99;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;Hip Hop/Rap;MPEG audio file
Hip Hop Rio;;151536;4991935;1.99;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;Hip Hop/Rap;MPEG audio file
Bossa;;29048;967098;6.99;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;Hip Hop/Rap;MPEG audio file
100% HardCore;;165146;5407744;3.99;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;Hip Hop/Rap;MPEG audio file
Biruta;;213263;7108200;8.99;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;Hip Hop/Rap;MPEG audio file
Mão Na Cabeça;;202631;6642753;9.99;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;Hip Hop/Rap;MPEG audio file
O Bicho Tá Pregando;;171964;5683369;1.99;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;Hip Hop/Rap;MPEG audio file
Adoled (Ocean);;185103;6009946;4.99;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;Hip Hop/Rap;MPEG audio file
Seus Amigos;;100858;3304738;2.99;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;Hip Hop/Rap;MPEG audio file
Paga Pau;;197485;6529041;6.99;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;Hip Hop/Rap;MPEG audio file
Rappers Reais;;202004;6684160;8.99;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;Hip Hop/Rap;MPEG audio file
Nega Do Cabelo Duro;;121808;4116536;3.99;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;Hip Hop/Rap;MPEG audio file
Hemp Family;;205923;6806900;3.99;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;Hip Hop/Rap;MPEG audio file
Quem Me Cobrou?;;121704;3947664;9.99;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;Hip Hop/Rap;MPEG audio file
Se Liga;;410409;13559173;9.99;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;Hip Hop/Rap;MPEG audio file
Bohemian Rhapsody;Mercury | Freddie;358948;11619868;7.99;Greatest Hits I;Queen;Rock;MPEG audio file
Another One Bites The Dust;Deacon | John;216946;7172355;9.99;Greatest Hits I;Queen;Rock;MPEG audio file
Killer Queen;Mercury | Freddie;182099;5967749;5.99;Greatest Hits I;Queen;Rock;MPEG audio file
Fat Bottomed Girls;May | Brian;204695;6630041;6.99;Greatest Hits I;Queen;Rock;MPEG audio file
Bicycle Race;Mercury | Freddie;183823;6012409;3.99;Greatest Hits I;Queen;Rock;MPEG audio file
You're My Best Friend;Deacon | John;172225;5602173;6.99;Greatest Hits I;Queen;Rock;MPEG audio file
Don't Stop Me Now;Mercury | Freddie;211826;6896666;8.99;Greatest Hits I;Queen;Rock;MPEG audio file
Save Me;May | Brian;228832;7444624;6.99;Greatest Hits I;Queen;Rock;MPEG audio file
Crazy Little Thing Called Love;Mercury | Freddie;164231;5435501;3.99;Greatest Hits I;Queen;Rock;MPEG audio file
Somebody To Love;Mercury | Freddie;297351;9650520;3.99;Greatest Hits I;Queen;Rock;MPEG audio file
Now I'm Here;May | Brian;255346;8328312;8.99;Greatest Hits I;Queen;Rock;MPEG audio file
Good Old-Fashioned Lover Boy;Mercury | Freddie;175960;5747506;4.99;Greatest Hits I;Queen;Rock;MPEG audio file
Play The Game;Mercury | Freddie;213368;6915832;4.99;Greatest Hits I;Queen;Rock;MPEG audio file
Flash;May | Brian;168489;5464986;3.99;Greatest Hits I;Queen;Rock;MPEG audio file
Seven Seas Of Rhye;Mercury | Freddie;170553;5539957;0.99;Greatest Hits I;Queen;Rock;MPEG audio file
We Will Rock You;Deacon | John/May | Brian;122880;4026955;5.99;Greatest Hits I;Queen;Rock;MPEG audio file
We Are The Champions;Mercury | Freddie;180950;5880231;5.99;Greatest Hits I;Queen;Rock;MPEG audio file
We Will Rock You;May;122671;4026815;6.99;News Of The World;Queen;Rock;MPEG audio file
We Are The Champions;Mercury;182883;5939794;1.99;News Of The World;Queen;Rock;MPEG audio file
Sheer Heart Attack;Taylor;207386;6642685;7.99;News Of The World;Queen;Rock;MPEG audio file
All Dead, All Dead;May;190119;6144878;4.99;News Of The World;Queen;Rock;MPEG audio file
Spread Your Wings;Deacon;275356;8936992;3.99;News Of The World;Queen;Rock;MPEG audio file
Fight From The Inside;Taylor;184737;6078001;9.99;News Of The World;Queen;Rock;MPEG audio file
Get Down, Make Love;Mercury;231235;7509333;7.99;News Of The World;Queen;Rock;MPEG audio file
Sleep On The Sidewalk;May;187428;6099840;5.99;News Of The World;Queen;Rock;MPEG audio file
Who Needs You;Deacon;186958;6292969;9.99;News Of The World;Queen;Rock;MPEG audio file
It's Late;May;386194;12519388;6.99;News Of The World;Queen;Rock;MPEG audio file
My Melancholy Blues;Mercury;206471;6691838;7.99;News Of The World;Queen;Rock;MPEG audio file
Shiny Happy People;Bill Berry/Michael Stipe/Mike Mills/Peter Buck;226298;7475323;6.99;Out Of Time;R.E.M. Feat. Kate Pearson;Alternative & Punk;MPEG audio file
Me In Honey;Bill Berry/Michael Stipe/Mike Mills/Peter Buck;246674;8194751;2.99;Out Of Time;R.E.M. Feat. Kate Pearson;Alternative & Punk;MPEG audio file
Radio Song;Bill Berry/Michael Stipe/Mike Mills/Peter Buck;255477;8421172;2.99;Out Of Time;R.E.M. Feat. Kate Pearson;Alternative & Punk;MPEG audio file
Losing My Religion;Bill Berry/Michael Stipe/Mike Mills/Peter Buck;269035;8885672;6.99;Out Of Time;R.E.M. Feat. Kate Pearson;Alternative & Punk;MPEG audio file
Low;Bill Berry/Michael Stipe/Mike Mills/Peter Buck;296777;9633860;4.99;Out Of Time;R.E.M. Feat. Kate Pearson;Alternative & Punk;MPEG audio file
Near Wild Heaven;Bill Berry/Michael Stipe/Mike Mills/Peter Buck;199862;6610009;3.99;Out Of Time;R.E.M. Feat. Kate Pearson;Alternative & Punk;MPEG audio file
Endgame;Bill Berry/Michael Stipe/Mike Mills/Peter Buck;230687;7664479;6.99;Out Of Time;R.E.M. Feat. Kate Pearson;Alternative & Punk;MPEG audio file
Belong;Bill Berry/Michael Stipe/Mike Mills/Peter Buck;247013;8219375;3.99;Out Of Time;R.E.M. Feat. Kate Pearson;Alternative & Punk;MPEG audio file
Half A World Away;Bill Berry/Michael Stipe/Mike Mills/Peter Buck;208431;6837283;3.99;Out Of Time;R.E.M. Feat. Kate Pearson;Alternative & Punk;MPEG audio file
Texarkana;Bill Berry/Michael Stipe/Mike Mills/Peter Buck;220081;7260681;7.99;Out Of Time;R.E.M. Feat. Kate Pearson;Alternative & Punk;MPEG audio file
Country Feedback;Bill Berry/Michael Stipe/Mike Mills/Peter Buck;249782;8178943;3.99;Out Of Time;R.E.M. Feat. Kate Pearson;Alternative & Punk;MPEG audio file
Pop Song 89;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;185730;6132218;4.99;Green;R.E.M.;Alternative & Punk;MPEG audio file
Get Up;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;160235;5264376;2.99;Green;R.E.M.;Alternative & Punk;MPEG audio file
You Are The Everything;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;226298;7373181;2.99;Green;R.E.M.;Alternative & Punk;MPEG audio file
Stand;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;192862;6349090;9.99;Green;R.E.M.;Alternative & Punk;MPEG audio file
World Leader Pretend;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;259761;8537282;4.99;Green;R.E.M.;Alternative & Punk;MPEG audio file
The Wrong Child;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;216633;7065060;7.99;Green;R.E.M.;Alternative & Punk;MPEG audio file
Orange Crush;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;231706;7742894;0.99;Green;R.E.M.;Alternative & Punk;MPEG audio file
Turn You Inside-Out;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;257358;8395671;5.99;Green;R.E.M.;Alternative & Punk;MPEG audio file
Hairshirt;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;235911;7753807;4.99;Green;R.E.M.;Alternative & Punk;MPEG audio file
I Remember California;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;304013;9950311;8.99;Green;R.E.M.;Alternative & Punk;MPEG audio file
Untitled;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;191503;6332426;7.99;Green;R.E.M.;Alternative & Punk;MPEG audio file
How The West Was Won And Where It Got Us;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;271151;8994291;9.99;New Adventures In Hi-Fi;R.E.M.;Rock;MPEG audio file
The Wake-Up Bomb;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;308532;10077337;8.99;New Adventures In Hi-Fi;R.E.M.;Rock;MPEG audio file
New Test Leper;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;326791;10866447;5.99;New Adventures In Hi-Fi;R.E.M.;Rock;MPEG audio file
Undertow;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;309498;10131005;4.99;New Adventures In Hi-Fi;R.E.M.;Rock;MPEG audio file
E-Bow The Letter;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;324963;10714576;6.99;New Adventures In Hi-Fi;R.E.M.;Rock;MPEG audio file
Leave;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;437968;14433365;4.99;New Adventures In Hi-Fi;R.E.M.;Rock;MPEG audio file
Departure;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;209423;6818425;8.99;New Adventures In Hi-Fi;R.E.M.;Rock;MPEG audio file
Bittersweet Me;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;245812;8114718;7.99;New Adventures In Hi-Fi;R.E.M.;Rock;MPEG audio file
Be Mine;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;333087;10790541;0.99;New Adventures In Hi-Fi;R.E.M.;Rock;MPEG audio file
Binky The Doormat;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;301688;9950320;6.99;New Adventures In Hi-Fi;R.E.M.;Rock;MPEG audio file
Zither;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;154148;5032962;5.99;New Adventures In Hi-Fi;R.E.M.;Rock;MPEG audio file
So Fast, So Numb;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;252682;8341223;7.99;New Adventures In Hi-Fi;R.E.M.;Rock;MPEG audio file
Low Desert;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;212062;6989288;0.99;New Adventures In Hi-Fi;R.E.M.;Rock;MPEG audio file
Electrolite;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;245315;8051199;1.99;New Adventures In Hi-Fi;R.E.M.;Rock;MPEG audio file
Carnival Of Sorts;R.E.M.;233482;7669658;9.99;The Best Of R.E.M.: The IRS Years;R.E.M.;Alternative & Punk;MPEG audio file
Radio Free Aurope;R.E.M.;245315;8163490;2.99;The Best Of R.E.M.: The IRS Years;R.E.M.;Alternative & Punk;MPEG audio file
Perfect Circle;R.E.M.;208509;6898067;4.99;The Best Of R.E.M.: The IRS Years;R.E.M.;Alternative & Punk;MPEG audio file
Talk About The Passion;R.E.M.;203206;6725435;7.99;The Best Of R.E.M.: The IRS Years;R.E.M.;Alternative & Punk;MPEG audio file
So Central Rain;R.E.M.;194768;6414550;5.99;The Best Of R.E.M.: The IRS Years;R.E.M.;Alternative & Punk;MPEG audio file
Don't Go Back To Rockville;R.E.M.;272352;9010715;2.99;The Best Of R.E.M.: The IRS Years;R.E.M.;Alternative & Punk;MPEG audio file
Pretty Persuasion;R.E.M.;229929;7577754;9.99;The Best Of R.E.M.: The IRS Years;R.E.M.;Alternative & Punk;MPEG audio file
Green Grow The Rushes;R.E.M.;225671;7422425;5.99;The Best Of R.E.M.: The IRS Years;R.E.M.;Alternative & Punk;MPEG audio file
Can't Get There From Here;R.E.M.;220630;7285936;6.99;The Best Of R.E.M.: The IRS Years;R.E.M.;Alternative & Punk;MPEG audio file
Driver 8;R.E.M.;204747;6779076;6.99;The Best Of R.E.M.: The IRS Years;R.E.M.;Alternative & Punk;MPEG audio file
Fall On Me;R.E.M.;172016;5676811;2.99;The Best Of R.E.M.: The IRS Years;R.E.M.;Alternative & Punk;MPEG audio file
I Believe;R.E.M.;227709;7542929;1.99;The Best Of R.E.M.: The IRS Years;R.E.M.;Alternative & Punk;MPEG audio file
Cuyahoga;R.E.M.;260623;8591057;1.99;The Best Of R.E.M.: The IRS Years;R.E.M.;Alternative & Punk;MPEG audio file
The One I Love;R.E.M.;197355;6495125;9.99;The Best Of R.E.M.: The IRS Years;R.E.M.;Alternative & Punk;MPEG audio file
The Finest Worksong;R.E.M.;229276;7574856;8.99;The Best Of R.E.M.: The IRS Years;R.E.M.;Alternative & Punk;MPEG audio file
It's The End Of The World As We Know It (And I Feel Fine);R.E.M.;244819;7998987;7.99;The Best Of R.E.M.: The IRS Years;R.E.M.;Alternative & Punk;MPEG audio file
